	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8
339105	4.570007463	4.335118763	6.142589067	5.790639125	3.554920326	5.018006508	2.911519023	6.093015006
221191	0	0	0	0	0	0	0	0
203074	2.396734918	0	0	0	0	0.45817199	0	0.386810946
5652	12.59155428	11.77035207	12.19009624	12.62374723	12.90955374	13.31467721	9.877795314	12.57957268
400668	0.559736524	0	0.502941568	3.249961039	2.305299344	0.805457561	2.686343643	0.386810946
56952	9.088034237	8.016581004	7.025559295	8.671292665	7.841189434	8.209225733	6.42312936	8.13523113
283659	4.212444829	6.504555247	4.503793943	3.882887553	5.101536626	4.093796775	4.336990278	5.378286185
5657	1.534061602	1.396543134	0	0	0	1.319213275	0	0
158471	5.782332549	11.49969339	6.827890142	6.2904926	7.297121702	8.48234614	11.43667589	5.893121903
58497	9.75200625	8.732980737	9.106167961	8.597600075	9.645658432	9.512435895	8.680205487	9.096649276
57716	4.707221069	6.652368895	6.586300881	6.564495543	7.767164151	5.599216611	6.073143276	6.242773973
442862	0	0	0	0	0	0.805457561	0	0
768239	0	1.60445093	4.834195442	0.726744042	2.305299344	0.45817199	4.991331364	3.067053536
5660	13.45102289	13.86320056	15.268975	15.34985688	14.72712657	14.29391945	14.47287792	14.52177193
29968	9.994525418	8.461187195	10.42586838	10.26468608	10.41409419	9.417832899	11.47208003	5.667304598
8000	10.36547154	7.668436155	6.964238041	2.916247324	7.226368839	9.721083292	4.760029284	13.61952258
84249	2.396734918	2.656748048	2.24899016	0	2.672719509	4.743859605	1.061707085	3.830214753
23362	8.888931944	9.827099561	9.134278963	6.955559246	8.987126416	9.790325687	9.850301248	9.610107232
23550	9.003952974	10.04341792	10.90083527	10.26775477	10.77765009	11.90206159	10.08311495	10.54203251
5662	3.453412221	5.072667502	5.951643741	5.332446578	4.744510961	5.653799524	6.901122728	5.676010648
5663	11.51172983	11.11964253	11.00023667	10.83355236	10.58944975	11.27387729	11.39767019	11.05810006
5664	8.54524213	7.426435855	8.697448229	8.841596739	8.280936833	8.627141695	8.254830687	7.971653907
55851	10.70811894	9.488651773	10.47023078	10.92389806	10.23967549	9.76637403	10.93266506	10.05836466
653492	0	0	0	0	0	0	0	0
5680	0	0	0	0	0	0	0	0
5669	0	0	0	0	0	0	0	0
5670	0	0	0	0	0	0	0	0
5671	0	0	0	0	0	0	0	0
5672	0	0	0	0	0	0.45817199	0	0
5673	0	0	0	0	0	0	0	0
5675	0	0	0	0	0	0	0	0
5676	0	0	0	0	0	0	0	0
440533	0	0	0	0	0	0	0	0
5678	0	0	0	0	0	0	1.061707085	0.386810946
100101490	4.215756242	3.549188603	4.363521544	2.926227195	3.274082711	3.687519858	2.292781749	1.983787124
11168	10.59413674	10.66266838	9.158697787	9.723044489	9.287745388	9.677620816	10.78044405	9.527152461
5681	7.916549494	9.730702274	9.36621532	9.562198723	9.797458237	10.00445673	8.493259839	9.406165456
85481	0	0	0	0	0	0	0	0
5682	11.88224702	11.25673825	11.386541	11.15935552	11.21133447	11.22514549	11.97604359	11.2260434
5683	11.60351596	11.17234074	10.88868732	11.49864974	10.9769182	10.82100652	11.89543377	10.70872128
5684	10.49099765	10.73493422	10.51409266	10.46111556	9.604403856	10.18022284	10.96755036	10.30379467
5685	11.05359537	11.51123833	11.27052801	11.21247888	11.07307377	10.50069302	12.29924941	11.1102089
5686	11.06097634	10.92863925	11.04392394	11.03879282	11.16961752	10.37920625	11.25946411	10.32919279
5687	11.53925794	10.68379311	10.71553349	10.74248924	9.856938551	9.95695283	11.34235562	10.18990348
5688	11.45926336	10.84531402	11.19682733	11.71980428	11.32563792	12.03085725	11.91276119	11.31319681
143471	0	1.153481099	0	0	0	0	2.513970722	0.691623493
5699	9.539639048	10.95912961	10.75770018	11.08866721	8.973818172	10.29885486	11.71089862	10.03063376
122706	0	0	0	0	0	0	0	0.386810946
5689	12.24140655	11.29837823	11.06120396	11.69835758	10.59648032	11.31467851	11.70307807	11.31441682
5690	12.32090869	11.44924343	12.07386511	12.18036654	11.3281823	11.19578613	12.16916303	11.70393333
5691	12.97836595	11.42563339	11.38361639	12.78984948	11.43594841	10.67443152	11.93041894	11.53004259
5692	12.27007233	11.27836646	11.79332962	11.86034687	11.25291759	11.42117511	11.60593508	11.64283702
5693	11.00084318	10.34268696	11.16311432	11.11275909	10.42052251	10.56298238	10.43247415	10.5399481
5694	9.900347888	9.88554081	10.80790203	10.69736986	10.72087559	10.26506728	10.69722545	10.16074363
5695	11.28505104	10.84268065	10.83019962	11.54961166	10.98139082	10.66432763	11.3488759	11.06648224
5696	11.36154999	11.52249145	11.86088759	11.44340463	9.099795673	11.46571419	11.84813611	11.34509799
5698	10.7052136	10.32167504	11.00287801	10.92822944	8.042885058	10.30568889	12.29924941	10.4824971
5700	9.970869756	8.941376908	9.055050284	9.360163644	8.09487682	8.292429313	9.097867006	8.357116051
5701	10.6355636	10.03894697	10.27815497	10.46446284	10.42954923	10.19225829	10.39723577	10.27615361
29893	8.389493677	5.944954466	5.917906688	7.311896323	6.366855476	5.552521555	6.274615768	5.276656708
5702	11.13186693	10.42165693	11.06850677	11.24865105	10.80102451	10.61067128	10.44940187	10.77204589
5704	11.06481234	10.03782709	12.02969061	12.39554308	10.95352636	10.34353863	11.21704	10.71300684
5705	11.18129335	10.76637676	10.94074495	11.58715765	10.99364097	10.22191006	10.77984934	10.8708329
5706	11.26426079	10.08141553	9.191998573	8.913894682	8.622747368	9.477304343	10.08407875	9.618597853
5716	10.0289698	10.45727621	9.632680096	9.331120723	9.457689702	8.837465838	10.260692	9.504119811
5717	11.55714473	10.24998414	10.82425512	11.37888141	10.66719104	10.00288068	10.95417071	10.45873439
5718	10.33084653	9.553844674	9.533869522	9.815068623	9.673787127	9.12800644	10.0975048	9.528955304
5719	11.58256395	10.5839079	10.85576636	10.91263011	10.93647703	11.00664067	10.76129068	10.96794591
10213	10.78179016	10.03052645	10.24234205	9.750725072	10.0412323	10.06360931	10.34351498	9.975733207
5707	12.60039089	12.15112658	11.47057052	10.43678315	11.60201535	11.50817889	12.48008701	11.12458753
5708	11.82463131	10.92167398	12.77658599	12.40410974	12.37779264	11.421765	11.27811325	11.77947942
5709	11.90404113	10.60069041	11.78976523	12.16172317	11.41489169	10.80797928	10.69249354	11.13073445
5710	11.65793399	10.63996821	10.68500497	10.57944992	10.82915157	11.00296617	10.94491634	11.13586983
5711	11.07245387	10.7888515	10.11845382	8.621785592	10.14854039	10.04177426	10.09176607	10.61457054
9861	10.21364753	9.655183826	9.739303007	9.811918753	9.750830066	9.32249672	10.50659282	10.03317643
5713	10.77517164	10.75074115	10.75943675	10.28148371	10.36475046	11.45959919	11.18864553	10.35821316
5714	10.69658603	10.98172745	11.89383239	12.42504875	12.02266485	11.21133684	11.7426795	10.8634695
5715	9.486290415	9.642714747	9.480120894	10.01183412	9.995361981	9.157583154	9.809509787	9.834181376
5720	12.41322738	12.26258029	12.40192109	11.73789725	10.69553081	11.17936848	12.74635535	11.49511711
5721	11.05809261	11.07993372	11.40240994	10.78350912	9.986214087	10.09649353	12.14731271	10.71142014
10197	12.22507283	11.47797506	11.74681702	12.09914346	12.03405318	11.2334573	11.98561694	11.60929017
23198	10.98406009	10.49978491	10.31923575	9.966282073	10.70268473	10.55188789	10.55397087	10.52887973
9491	11.63511013	11.69899695	11.59190078	12.32548272	11.53755069	12.43811899	11.74740204	11.97366573
8624	10.40585274	10.09170525	8.647308393	7.630219793	9.191974647	8.162932553	9.517249902	8.767664067
56984	11.38781847	10.55210055	10.0672168	9.941514682	10.17651277	10.16761747	10.77149756	10.71775669
84262	8.999951534	8.054729116	8.454963007	9.567375839	8.352292868	8.343133738	7.859492545	8.557645966
389362	9.142290638	8.018852792	7.422708998	8.432401173	8.038958485	8.20191757	7.795030505	8.035611264
170679	6.152862819	1.94751655	4.993778507	0	3.316232649	3.205439434	3.478790648	6.242773973
170680	4.449983887	1.153481099	3.223607895	0.726744042	1.481350613	0.805457561	1.666620268	4.187569822
100130889	4.352927978	2.092647217	1.970632817	2.481350613	3.869881274	0	0	3.013122762
55269	9.206204866	9.21545874	9.455479086	10.15709299	8.447201861	10.1023928	9.02445682	8.934729965
5723	8.039618225	7.176656876	7.7865271	9.07146424	8.414234495	7.984910572	7.058471278	6.84664876
5623	2.260658014	2.224503394	1.808302667	2.481350613	1.811059948	1.085084679	0.44625623	1.790855428
84722	7.541777329	6.549254845	7.71673648	7.899181674	8.056545596	7.058926871	6.927136753	6.35000212
118672	6.631105738	6.042162775	4.724677554	5.569746263	4.763671831	4.98432503	6.111461218	5.290324869
9051	4.7331645	5.494466814	6.333745728	6.985690546	5.483093443	4.914511904	7.568613597	5.491093077
9050	6.171957369	6.791760685	7.235762476	7.639726341	6.998666018	6.945361896	9.090212214	6.533610067
5724	5.652400447	6.56177519	9.211413319	8.198350741	6.831664469	6.873588067	8.045152428	7.122952204
375743	10.47426983	10.07706097	9.069680956	8.437860244	9.963605614	10.01648295	10.00129798	9.507171452
5725	13.08231764	12.69283342	13.39168996	13.3358889	12.81462768	12.97530392	12.67881987	12.57550798
58155	9.196912884	8.474492423	6.1254548	7.634980897	7.870209961	7.409153296	8.518504453	8.164905921
26024	8.484925983	7.989379739	9.077353301	9.560673117	9.343945845	9.294874117	7.893008411	9.599697723
79810	6.245906325	7.204870411	6.677296812	5.905425516	6.419333259	5.961354766	6.341656693	6.225089799
55037	10.19101071	10.36830598	9.616674546	8.971492685	9.912476223	10.18300917	9.60715533	9.685859576
5727	8.779585748	10.79217608	7.447050155	7.672513033	9.19990983	9.832934307	8.175663814	9.5156821
8643	3.57315636	7.688642669	3.404943983	3.520811944	6.637585614	5.696024426	3.381795563	5.520387674
139411	1.942645867	4.244826185	1.625410777	0.726744042	1.053319904	1.697329024	6.065354736	2.131852846
57540	1.752791401	2.747236999	3.15770668	0.726744042	1.053319904	0.45817199	0	0.386810946
374308	0	1.153481099	0.875072301	0	0	0	1.292663973	0
171558	0.559736524	1.396543134	2.482228746	4.321314819	1.811059948	2.353916058	0.44625623	0.386810946
9791	11.17627845	10.53076458	10.91461587	10.683649	11.33307315	10.81368381	10.66795544	10.93206309
81490	8.154473846	9.140229822	8.752894071	9.313410259	9.164303332	8.731065094	8.374678712	8.865077183
11191	7.353900183	7.483486902	6.740557937	4.27326224	7.416945272	7.324201253	8.256541779	8.201538299
5728	10.80223184	11.3610598	10.36831176	8.464851206	10.96080902	10.70059369	11.02864885	11.52206919
9317	9.531345588	9.022877383	8.998530069	8.098476933	8.418774364	9.671020152	9.406033615	9.030316212
256297	0	0	0	0	0	0	0	0
5729	1.752791401	7.868224368	4.305065818	2.641314809	4.004842924	1.996641829	3.569673362	3.310092863
5730	6.245906325	11.02277823	9.66490962	9.897616633	8.852655281	8.836286471	7.453999001	8.609682208
5731	4.902777867	8.225772834	4.449752841	4.412862802	3.092021337	5.383624812	3.222866372	8.164905921
5732	5.979460637	8.211937924	7.079939121	5.260330578	6.982400408	7.744550651	8.076484273	7.895442594
5733	7.854021213	9.819989995	7.78726267	5.303075664	6.970904258	5.864337217	7.48465697	9.604629763
5734	7.664826264	10.29941834	7.860882122	7.154350296	10.03680881	8.454942861	8.382534112	7.992708959
80142	9.844168125	10.92440353	10.58709726	11.05309239	9.97083784	10.31079328	9.518676364	10.65502976
10728	12.95228618	12.50340492	12.03199123	12.15324405	12.22145179	11.97139245	12.99373293	12.29289414
9536	6.945965804	6.616811997	8.262660064	4.412862802	5.572738117	7.160437206	8.675097509	6.683574353
5738	11.309151	10.89099319	12.06368012	11.91348092	10.94725463	11.02668499	10.92515221	11.08897979
5737	4.65389122	7.840232208	5.881933754	2.785320372	5.3372294	5.554014729	7.050603997	4.745893442
5739	4.969776752	6.024177814	7.722446215	5.508802589	6.312784958	5.696024426	7.2731326	6.007879453
5740	5.334239313	10.95201316	11.07158531	6.955559246	8.861576098	8.283802345	10.97068055	8.095231908
22949	8.977064076	9.58177698	8.97958439	8.999451841	11.58696585	6.633980399	7.845919659	8.720061237
145482	8.577141393	6.994930399	5.516762154	7.270701794	7.524461008	8.03275381	7.89067468	8.225215633
5742	7.711249848	7.662723199	9.290409198	8.185427031	8.040923107	8.779734783	9.872784444	8.132071934
5743	8.714331046	5.468104294	10.80521441	5.487901116	9.552324807	4.841147911	9.37171458	10.05502791
5745	1.276198865	4.009167989	5.236534712	2.641314809	3.554920326	1.319213275	2.419377085	3.310092863
5746	4.056782926	1.153481099	1.808302667	6.011746085	0.441908364	0.805457561	1.666620268	0
113091	0	0	0	0	0	0	0	0
5744	6.366841491	6.675597196	4.834195442	3.945542159	3.904821249	4.723591325	5.917474721	7.007011564
5741	0	0	0	0	0	0.45817199	0	0
2185	8.504396741	11.11301126	10.136206	10.20750417	9.470866672	11.0380151	10.93266241	9.213357003
5747	10.95782618	11.39053093	10.74197639	10.28375929	10.88572642	11.73190185	11.45187563	10.95928142
5753	9.349369259	7.714105363	9.701502274	7.695484438	9.69140592	11.72713718	8.77038342	10.32919279
5754	10.46848964	9.530147429	11.3165494	10.98852798	10.05636581	11.17260858	8.458824083	11.69475307
5757	15.65579434	14.046388	14.32499431	14.6013223	13.87228839	14.04324054	15.15482125	14.40782363
5763	11.75866683	12.52764157	12.89023889	13.33780652	10.72576936	12.22270182	12.59825397	12.6317469
5764	8.556183759	7.088544457	5.012537388	4.730112773	6.507226963	5.530869798	9.318655329	8.429678307
53635	11.06161637	10.54777986	11.09074786	11.488821	10.45739925	10.76585536	11.07204321	10.67823022
7803	13.26840234	12.23108033	12.59478298	11.42496748	11.40881857	11.95341796	12.0989029	12.06378496
8073	12.71314549	11.25687055	12.34453862	11.48124005	11.51245906	10.63359795	11.22514476	11.62889546
11156	10.14101364	9.219415404	8.868114149	8.532752149	9.064496502	9.587961427	9.202752202	8.569372984
138639	7.8862026	8.243368234	7.43666824	6.492870639	8.13956977	7.661744613	7.242381474	7.67219619
51495	10.246669	11.27955139	10.96002605	11.35635573	11.99277976	11.44012692	11.71276926	11.07875979
401494	7.353900183	8.754955628	6.801162537	6.42851595	7.1700332	7.017900757	8.686565307	9.523540198
9200	3.92792489	5.268696379	5.93206826	3.748751031	3.151420488	3.519453841	5.809733407	4.588834543
201562	6.39961204	7.330916878	9.799958445	8.812472554	9.301741958	9.106642499	9.069922845	8.186387645
114971	10.1181523	9.28179282	9.700837272	9.814061528	9.603214246	9.38322389	9.851354588	10.07466625
5781	11.87974853	11.17442895	11.38406676	10.92871423	11.79087542	11.25215141	11.95077214	11.91352247
5782	11.90243428	11.18736469	10.94301145	10.82159495	10.78528841	11.50168375	11.4781416	11.15077696
5783	6.545844845	7.600367889	7.215663067	4.730112773	8.456063588	5.248280551	9.866076199	7.484283167
5784	7.541777329	7.550982214	9.517543811	9.035907308	8.168613958	7.963463142	7.881834058	7.746387345
26469	11.35477688	11.47093895	10.70099709	10.61060124	11.15313658	11.43468181	10.04946319	10.73295624
5770	9.221177695	10.06940868	10.64798603	10.38190336	10.43478885	10.31926059	10.40381242	10.23146049
653129	0	0	0	0	0	0	0	0
26095	3.735987837	3.195867253	1.415866811	0	1.053319904	1.085084679	3.106264556	3.478764767
11099	9.662018705	9.279397469	8.502191348	6.503323291	8.629291406	8.741183476	8.9702316	9.17319016
26191	6.854374729	7.618460388	6.900195406	6.777549907	6.394961656	5.262403089	9.813583047	6.021604092
25930	10.9772918	11.12228659	11.45843425	11.38737094	10.79434308	11.17750687	10.80928854	10.87863033
5771	10.04524132	9.432967965	9.582552052	8.866100933	9.221725584	8.812492129	9.958843835	9.528354672
5774	9.566944504	10.31105325	9.348787897	9.208723792	11.06946903	10.34146167	9.697464562	10.0670721
5775	8.008089059	8.570552869	7.889075578	7.392266756	7.75285093	7.982780291	7.813744001	8.336676147
84867	0.961993677	5.558341114	3.615957677	0.726744042	4.581297009	2.950281766	4.113558823	0.691623493
5777	9.437811776	9.459138746	10.65434666	10.61843543	9.811360242	9.834707266	10.06858013	9.814607459
5778	6.083966437	7.907994436	8.236964192	8.217522038	7.458696969	5.862855527	9.640950563	6.70073655
5780	9.329311099	10.26919823	10.2556918	10.22970568	10.28783229	10.03664866	9.947237895	10.3360738
5786	10.45539391	10.62773486	10.42630575	10.79411527	10.20482971	11.64497907	11.11346252	10.93387636
5787	9.017211796	11.67342988	8.884757248	8.98827738	10.2539322	9.812687214	9.183096162	10.20200711
5790	6.200133541	8.223804798	8.482139585	9.426197441	7.658749179	5.881270614	10.33463375	7.407966208
5788	7.799843046	10.3535294	10.22384509	9.55988486	9.415151051	7.44053949	11.78833653	8.858401305
5789	5.246894478	6.962011035	8.159116499	3.249961039	5.447985765	2.353916058	4.680695674	6.014756978
5791	9.345169473	9.172223467	9.640993569	8.745811445	9.467218334	9.122211192	9.436539574	9.021806162
5792	12.07465772	11.09212338	13.5577693	13.98137891	13.94228557	13.48376281	12.05595251	13.13435309
5793	8.458477977	10.26346088	10.09002427	8.831262584	9.477410197	9.135697232	8.783495943	10.0001992
5794	10.11411633	9.543623668	10.47361992	10.60090055	10.73853725	10.44142196	9.925356232	9.720980726
5795	10.05040973	10.12161277	11.03305375	11.11616816	9.701377858	10.18347312	10.45760589	10.62949096
5796	11.63511013	10.82045574	11.49349798	12.28175301	11.79466478	11.76140754	11.42512252	12.11868848
5797	8.208645035	10.54305155	9.039126328	7.386631633	10.0422134	8.567263263	10.14122253	9.549823165
5799	7.975855418	7.50309586	9.8073641	5.378598321	7.894318189	12.02316038	7.633251734	9.261861505
5798	0.559736524	1.153481099	6.413553465	2.301382787	4.372485514	1.697329024	5.577613119	2.638768944
5800	2.932835996	6.194656404	5.999452123	5.44516718	5.375102005	7.009554325	7.050603997	4.643111567
374462	0.559736524	1.60445093	0	0	2.079224489	0.45817199	0	0
5801	3.735987837	5.413888521	4.935982983	7.029739983	6.147561102	6.101473594	8.485329812	6.075228829
5802	9.021165992	9.241958846	9.752616644	5.684417622	9.596410244	8.814889396	8.977511194	9.245142894
11122	1.942645867	4.045285692	0.875072301	1.207767938	1.811059948	1.319213275	2.765365008	2.565694652
10076	8.093189356	7.460267484	9.09630798	7.830281315	8.969698484	9.558224004	7.342432963	11.74835171
148713	0.961993677	0.493852248	0.502941568	0	1.65558081	0.45817199	0	0.386810946
5803	5.033806201	7.031173508	5.252404305	1.855790416	9.625505938	4.155619721	5.161694235	5.232495758
284119	11.28797487	12.68435952	13.3972776	11.36354492	11.56631153	11.08941334	12.26034272	12.28269037
138428	7.037303144	7.600367889	7.652398296	7.961155048	7.827596126	6.923313222	7.955306991	8.093608238
51651	9.620921021	8.542400068	8.502191348	9.2293334	8.856007133	7.950439835	9.102630577	8.921065838
5805	8.409039555	7.730834204	7.540504698	7.369593857	7.487796632	8.580002987	8.514220515	8.167994607
754	12.04405503	12.1491833	13.40178778	11.8372941	12.61840771	12.63977811	12.37847586	12.50176848
9232	10.72231548	9.600102462	9.43736862	10.14796208	9.765757001	8.616188217	9.48987565	8.141529353
10744	0.961993677	1.396543134	0	0	0.441908364	0	1.292663973	0.386810946
26255	1.534061602	0	0	0	0.441908364	0.45817199	1.292663973	0
5806	4.175077432	5.157605637	8.049834939	3.036274735	5.583561204	2.72410452	4.310878122	2.565694652
390667	0.559736524	0	0	0.726744042	0	1.854713823	0	1.343464676
22827	10.55011734	11.02362706	11.72884783	11.61617176	11.37922889	11.6954519	11.01532131	11.02548116
9698	11.48263177	11.57901761	11.46929779	11.26525157	11.70612619	11.30682295	11.41749602	11.68279185
23369	12.25992971	11.87799614	10.84337535	10.93500147	11.26031464	11.97192961	11.51148025	11.13823384
5813	9.136227025	9.503623031	9.462319036	8.791303569	9.12038201	8.808888902	9.542712884	9.671785711
5814	11.30239754	10.49571225	10.33562539	10.51052713	10.10083656	10.39851391	10.77955185	11.01972297
29942	1.752791401	3.934110716	2.370331702	0	2.969288659	0.805457561	2.091564443	3.438412628
150962	7.446981531	7.885758594	6.295956232	6.697884997	7.380170116	7.698558827	7.042693579	7.397478695
80324	8.970262953	8.360869465	8.78052238	8.866100933	8.935254939	8.900894877	8.695421798	9.580859455
83480	7.419282689	7.680054248	7.96086671	7.887259615	7.674021324	8.136344189	8.249686149	7.75257199
83448	7.862890853	7.049070918	7.11941947	6.266147491	7.795370848	7.380309536	7.717650379	7.141925241
54517	9.103034921	8.211937924	8.444638081	8.988333058	9.131488139	9.154747238	8.384100331	8.554109536
126789	8.287101471	7.495773498	8.036101064	8.765266868	8.26458569	8.406048076	7.226023889	8.057908894
5816	0.559736524	0	0.875072301	2.916247324	0.441908364	1.319213275	1.491750501	0
79037	5.866789314	7.053509978	5.753986873	6.372602174	6.344947415	5.31753924	8.089981115	4.931805955
5818	9.697866931	9.408047968	10.97415284	12.18544645	12.22145179	11.99192905	9.743941882	10.83339092
5819	12.04809774	10.90272889	12.70846041	11.58514179	12.16469409	12.10189901	12.43008106	12.16772691
25945	4.212444829	9.026269462	9.513433304	3.249961039	9.892485745	7.399602641	6.103879454	7.632502344
81607	8.952428217	6.103394826	8.751498535	9.442583814	7.416945272	9.640937553	9.068949672	9.963342767
5817	10.1798525	9.944099426	11.41304021	10.4837254	10.97114949	10.51661129	12.06586564	10.2340414
5820	5.924225807	7.152026199	6.303594464	6.190549677	5.746533131	7.813301496	6.763513824	6.657442793
11137	9.808769551	9.464983291	9.477591123	8.967723694	9.607058396	9.370544874	10.22487366	9.666881722
5822	8.868593866	9.196514345	9.208365085	8.245809374	9.451055911	9.166057356	8.550933747	8.576363786
791114	0	0	0	0	0	0	0	0
791115	0	0	0	0	0	0	0	0
114825	9.372251295	9.37206559	8.278248721	8.443299151	8.794450959	8.541440497	8.454358522	8.615350082
170394	8.458477977	8.203972424	8.758462089	9.026879439	9.250875617	9.484098244	7.925505187	9.416590237
137902	1.276198865	2.345282818	5.031059893	2.785320372	5.604969762	3.696283214	1.822607794	2.229680203
7837	9.705258448	10.66774518	12.88944614	9.815068623	11.5776911	9.903895851	11.32533908	11.05058958
54899	6.962509693	8.048069944	8.142178041	7.206456663	7.022726223	7.49237718	8.053049412	8.02883212
5827	7.102946767	8.003836071	7.623673025	9.119034482	9.599892763	8.635546909	7.363320912	8.059440187
11264	10.27895153	8.34465809	8.038437279	7.722575998	9.227775485	9.106642499	7.669661774	8.813745925
5829	11.0471398	11.52061269	11.75562615	11.38491415	12.07467501	12.06966495	11.74772902	12.17755131
222659	0	0	0	1.207767938	0.779721981	0	0	0
29108	10.64285299	9.978360252	10.0856067	10.93065168	10.09612004	10.56832022	10.72961369	11.41403085
5831	10.82728903	10.02827257	12.12086142	12.59257558	11.23672364	11.21429076	9.543413716	11.04282946
29920	11.36313186	9.45662691	10.19584216	11.08442249	10.40420692	10.62849667	9.544814555	10.35337159
65263	7.749886183	8.28926596	9.152367243	8.233305701	8.902132082	8.571522476	7.836799604	8.802859469
260434	0	0	0	0	0	0	0	0.386810946
152138	0	0	0	0	0	0	0	0
5834	13.20615814	11.24818174	13.63722229	11.6350092	14.3102053	13.6395383	11.70840065	13.96941921
5836	8.618408629	8.716276913	9.758880441	7.571828473	7.982829908	6.285574222	8.021198757	8.887734227
5837	2.932835996	6.325237086	3.566023585	2.785320372	3.834063941	2.353916058	5.742957451	4.66075752
26108	0.559736524	3.727365046	5.204258119	1.207767938	4.036696735	2.125816387	4.700944573	4.960585845
90780	10.50329973	9.630879935	10.20051306	10.0936592	10.51895622	10.24654086	9.605142603	10.75879193
149628	2.840382662	6.202674343	4.916189988	5.104286332	5.039998138	2.803495708	7.717650379	3.665165342
79912	9.049228874	8.366571823	7.015409477	6.170227535	9.726523358	9.169526953	9.650221005	8.307887036
84795	5.705787188	6.511026776	5.204258119	5.235466677	3.416488481	7.149082514	3.165735108	7.787129433
23615	2.932835996	1.94751655	1.170694234	2.785320372	1.65558081	1.085084679	1.292663973	2.229680203
5697	0.559736524	2.747236999	0	0.726744042	0.441908364	0	0	0
5858	0	1.60445093	0	0	0.441908364	0	0	0.386810946
9762	10.14585065	9.191487393	9.942521689	9.848246883	11.33627658	11.88676138	7.030746579	11.64533226
5859	12.06095878	11.80351339	11.3359984	11.70261582	11.4687937	12.07076988	10.53365464	11.01651401
5860	8.238387542	9.242931133	8.884757248	8.745811445	8.936310793	8.696382682	9.117769575	8.496309744
9444	9.646743918	10.87509112	10.89579133	9.07146424	10.17829897	8.698980332	11.34918661	10.8464619
54814	6.567636708	6.015102783	7.690762083	8.780601444	8.289225838	6.793200111	6.348088978	7.665656402
25797	6.812400673	8.427376962	7.084378969	5.905425516	6.025863774	8.705454761	6.185174758	8.479005769
23475	7.691536957	7.436669073	5.86138224	4.865908919	9.949554776	10.08462213	5.427746949	9.455657851
84109	2.635545458	2.560225822	0.502941568	0.726744042	1.65558081	1.085084679	0	0.691623493
347148	1.534061602	0	0.875072301	2.095721922	1.053319904	0.45817199	0	2.026906266
54870	10.14645412	10.15814601	10.64948514	10.51698931	10.14899586	10.21012509	10.2751116	9.971762097
84074	4.7331645	5.778145483	4.210731729	5.529402442	5.848768141	3.370973302	4.201445671	4.810566494
55278	8.852410281	9.454949645	8.453247172	8.831262584	8.66029617	9.170744049	8.70923066	8.652208255
79832	10.60603223	9.338804561	9.976961007	10.10055998	10.18852678	10.1487379	10.15733822	10.73712115
5768	10.22797375	10.5919421	14.11662709	11.67572112	11.6457601	13.12196162	11.70918176	11.90336604
169714	8.652796584	8.366233027	9.491867924	9.331120723	9.552324807	9.189339544	8.310244677	9.020952168
81890	8.971625745	9.106442809	8.502191348	8.864074688	8.647458426	8.969204896	8.743794992	8.681679763
79691	9.173417803	8.851175284	8.942153493	9.707308223	9.217388745	9.180071757	8.341209681	8.662099017
203069	7.353900183	8.948545951	9.028795937	9.587164123	8.464871213	8.997970911	8.843919481	8.667564687
23518	9.888852817	9.899172004	9.852319917	9.417933928	9.54611311	9.546011021	9.61384452	9.561613684
22864	10.76341722	10.76074373	9.916882644	10.01000268	10.7747015	10.95639518	10.49069026	10.79869228
140902	3.252809222	2.224503394	0.502941568	0	2.196669988	4.061853946	0	0.691623493
10890	12.08082739	11.79359502	11.92943933	11.67572112	11.81619084	12.12815998	12.43792426	11.90845319
8766	11.58990353	12.19662094	11.25805276	11.9725066	11.89935556	11.61451634	12.68383523	12.08609976
9230	11.46700237	11.45885648	11.79671605	12.24499908	10.93937646	11.74845545	11.81222312	11.64920515
80223	11.28742779	12.68953898	12.84818187	11.10805838	12.54572136	12.91520053	12.34268193	12.56339133
22841	9.293796477	9.049793018	8.010709917	9.301481334	9.659151963	9.241949792	8.921457159	9.289066262
9727	9.035571952	10.03333875	9.193027046	10.39037524	9.216519859	10.45991988	9.309619366	9.10392429
84440	10.3875912	9.840649538	10.03086918	11.14649282	10.86563631	10.34063003	9.181295898	9.727798977
26056	8.10565608	8.96984178	10.10485831	9.660210765	10.05879189	10.04637182	7.884049602	10.04456379
201475	8.757633688	9.547563384	9.602812792	8.999451841	9.175077682	8.698980332	9.747596189	9.996294959
5872	12.70661287	11.00741348	10.1468596	10.12106618	10.62164165	10.7608909	11.000594	11.2718086
51552	11.44117781	11.8061468	11.08660366	10.56580164	11.04862603	11.22356759	11.68984334	11.35631039
376267	9.057556683	9.92726404	8.934795118	8.995754999	10.17740608	10.33854899	8.60161927	9.572143123
64284	7.515856713	7.991348372	8.212831455	9.021435309	8.757888657	8.985256773	6.234622025	8.264930923
22931	11.60359287	10.97618418	10.53816604	9.940553512	9.81996733	10.39210669	11.54336524	10.63089067
401409	4.570007463	5.313808161	6.392222958	5.982160791	1.053319904	5.89945602	5.274067798	5.043641973
5861	11.89988824	11.68698639	11.79260047	11.45038993	12.42245386	11.46084913	11.56247808	11.65715899
81876	12.09886643	11.70412243	12.67333531	13.35612232	12.37944338	12.42032181	11.81077847	12.58514299
